TTI,OYE,OKN,MKU,BMM,A319
PUK,OKN,LBQ,LBV,POG,A320
OYE,LBQ,BMM,MVB,OMB,A321
OKN,BMM,POG,GAX,MKU,A330
LBQ,POG,OMB,TCH,LBV,737
BMM,OMB,MKU,MJL,MVB,747
POG,MKU,LBV,KOU,GAX,757
OMB,LBV,MVB,MYB,TCH,767
MKU,MVB,GAX,BJL,MJL,777
LBV,GAX,TCH,BUS,KOU,BAE146
MVB,TCH,MJL,KUT,MYB,DC8
GAX,MJL,KOU,TBS,BJL,F50
TCH,KOU,MYB,SUI,BUS,MD11
MJL,MYB,BJL,BBJ,KUT,A400M
KOU,BJL,BUS,AOC,TBS,C212
MYB,BUS,KUT,BBH,SUI,V22
BJL,KUT,TBS,SXF,BBJ,BB1
BUS,TBS,SUI,DRS,AOC,BA10
KUT,SUI,BBJ,ERF,BBH,SIS99
TBS,BBJ,AOC,FRA,SXF,SAH
SUI,AOC,BBH,FMO,DRS,A319
BBJ,BBH,SXF,HAM,ERF,A320
AOC,SXF,DRS,THF,FRA,A321
BBH,DRS,ERF,CGN,FMO,A330
SXF,ERF,FRA,DUS,HAM,737
DRS,FRA,FMO,MUC,THF,747
ERF,FMO,HAM,NUE,CGN,757
FRA,HAM,THF,LEJ,DUS,767
FMO,THF,CGN,SCN,MUC,777
HAM,CGN,DUS,STR,NUE,BAE146
THF,DUS,MUC,TXL,LEJ,DC8
CGN,MUC,NUE,HAJ,SCN,F50
DUS,NUE,LEJ,BRE,STR,MD11
MUC,LEJ,SCN,HHN,TXL,A400M
NUE,SCN,STR,MHG,HAJ,C212
LEJ,STR,TXL,XFW,BRE,V22
SCN,TXL,HAJ,KEL,HHN,BB1
STR,HAJ,BRE,LBC,MHG,BA10
TXL,BRE,HHN,ZCA,XFW,SIS99
HAJ,HHN,MHG,ESS,KEL,SAH
BRE,MHG,XFW,MGL,LBC,A319
HHN,XFW,KEL,PAD,ZCA,A320
MHG,KEL,LBC,DTM,ESS,A321
XFW,LBC,ZCA,AGB,MGL,A330
KEL,ZCA,ESS,OBF,PAD,737
LBC,ESS,MGL,FDH,DTM,747
ZCA,MGL,PAD,SZW,AGB,757
ESS,PAD,DTM,ZSN,OBF,767
MGL,DTM,AGB,BYU,FDH,777
PAD,AGB,OBF,HOQ,SZW,BAE146
DTM,OBF,FDH,ZNV,ZSN,DC8
AGB,FDH,SZW,ZQF,BYU,F50
OBF,SZW,ZSN,ZQC,HOQ,MD11
FDH,ZSN,BYU,ZQL,ZNV,A400M
SZW,BYU,HOQ,BWE,ZQF,C212
ZSN,HOQ,ZNV,KSF,ZQC,V22
BYU,ZNV,ZQF,BRV,ZQL,BB1
HOQ,ZQF,ZQC,EME,BWE,BA10
ZNV,ZQC,ZQL,WVN,KSF,SIS99
ZQF,ZQL,BWE,BMK,BRV,SAH
ZQC,BWE,KSF,NRD,EME,A319
ZQL,KSF,BRV,FLF,WVN,A320
BWE,BRV,EME,GWT,BMK,A321
KSF,EME,WVN,SPM,NRD,A330
BRV,WVN,BMK,RMS,FLF,737
EME,BMK,NRD,GHF,GWT,747
WVN,NRD,FLF,ZCN,SPM,757
BMK,FLF,GWT,ZNF,RMS,767
NRD,GWT,SPM,GKE,GHF,777
FLF,SPM,RMS,RLG,ZCN,BAE146
GWT,RMS,GHF,FEL,ZNF,DC8
SPM,GHF,ZCN,GUT,GKE,F50
RMS,ZCN,ZNF,QDU,RLG,MD11
GHF,ZNF,GKE,FMM,FEL,A400M
ZCN,GKE,RLG,QKL,GUT,C212
ZNF,RLG,FEL,ZWS,QDU,V22
GKE,FEL,GUT,AAH,FMM,BB1
RLG,GUT,QDU,FKB,QKL,BA10
FEL,QDU,FMM,NRN,ZWS,SIS99
GUT,FMM,QKL,ZQW,AAH,SAH
QDU,QKL,ZWS,NOE,FKB,A319
FMM,ZWS,AAH,JUI,NRN,A320
QKL,AAH,FKB,QEF,ZQW,A321
ZWS,FKB,NRN,HGL,NOE,A330
AAH,NRN,ZQW,HEI,JUI,737
FKB,ZQW,NOE,HDF,QEF,747
NRN,NOE,JUI,GTI,HGL,757
ZQW,JUI,QEF,AGE,HEI,767
NOE,QEF,HGL,LGO,HDF,777
JUI,HGL,HEI,NDZ,GTI,BAE146
QEF,HEI,HDF,FUS,AGE,DC8
HGL,HDF,GTI,EBO,LGO,F50
HEI,GTI,AGE,KFB,NDZ,MD11
HDF,AGE,LGO,ZMU,FUS,A400M
GTI,LGO,NDZ,ZAQ,EBO,C212
AGE,NDZ,FUS,ZAU,KFB,V22
LGO,FUS,EBO,ZMA,ZMU,BB1
NDZ,EBO,KFB,ZES,ZAQ,BA10
FUS,KFB,ZMU,QFZ,ZAU,SIS99
EBO,ZMU,ZAQ,QMZ,ZMA,SAH
KFB,ZAQ,ZAU,GWW,ZES,A319
ZMU,ZAU,ZMA,ZPQ,QFZ,A320
ZAQ,ZMA,ZES,QPP,QMZ,A321
ZAU,ZES,QFZ,KFX,GWW,A330
ZMA,QFZ,QMZ,MUQ,ZPQ,737
ZES,QMZ,GWW,NUR,QPP,747
QFZ,GWW,ZPQ,EBE,KFX,757
QMZ,ZPQ,QPP,AUB,MUQ,767
GWW,QPP,KFX,BIE,NUR,777
ZPQ,KFX,MUQ,BUH,EBE,BAE146
QPP,MUQ,NUR,FUX,AUB,DC8
KFX,NUR,EBE,KEX,BIE,F50
MUQ,EBE,AUB,OAL,BUH,MD11
NUR,AUB,BIE,MOS,FUX,A400M
EBE,BIE,BUH,ESX,KEX,C212
AUB,BUH,FUX,BOX,OAL,V22
BIE,FUX,KEX,KOX,MOS,BB1
BUH,KEX,OAL,LES,ESX,BA10
FUX,OAL,MOS,LND,BOX,SIS99
KEX,MOS,ESX,HDB,KOX,SAH
OAL,ESX,BOX,BER,LES,A319
MOS,BOX,KOX,LHA,LND,A320
ESX,KOX,LES,RGB,HDB,A321
BOX,LES,LND,TLG,BER,A330
KOX,LND,HDB,CSO,LHA,737
LES,HDB,BER,WZB,RGB,747
LND,BER,LHA,BAM,TLG,757
HDB,LHA,RGB,IGS,CSO,767
BER,RGB,TLG,ZRB,WZB,777
LHA,TLG,CSO,PSH,BAM,BAE146
RGB,CSO,WZB,BNJ,IGS,DC8
TLG,WZB,BAM,QWC,ZRB,F50
CSO,BAM,IGS,ZFR,PSH,MD11
WZB,IGS,ZRB,BHF,BNJ,A400M
BAM,ZRB,PSH,BGS,QWC,C212
IGS,PSH,BNJ,ZVM,ZFR,V22
ZRB,BNJ,QWC,PEF,BHF,BB1
PSH,QWC,ZFR,OHR,BGS,BA10
BNJ,ZFR,BHF,ZMB,ZVM,SIS99
QWC,BHF,BGS,QUA,PEF,SAH
ZFR,BGS,ZVM,EUM,OHR,A319
BHF,ZVM,PEF,ACC,ZMB,A320
BGS,PEF,OHR,TML,QUA,A321
ZVM,OHR,ZMB,NYI,EUM,A330
PEF,ZMB,QUA,TKD,ACC,737
OHR,QUA,EUM,KMS,TML,747
ZMB,EUM,ACC,GIB,NYI,757
QUA,ACC,TML,PKH,TKD,767
EUM,TML,NYI,PYR,KMS,777
ACC,NYI,TKD,AGQ,GIB,BAE146
TML,TKD,KMS,AXD,PKH,DC8
NYI,KMS,GIB,VOL,PYR,F50
TKD,GIB,PKH,JKH,AGQ,MD11
KMS,PKH,PYR,IOA,AXD,A400M
GIB,PYR,AGQ,HER,VOL,C212
PKH,AGQ,AXD,KSO,JKH,V22
PYR,AXD,VOL,KIT,IOA,BB1
AGQ,VOL,JKH,EFL,HER,BA10
AXD,JKH,IOA,KLX,KSO,SIS99
VOL,IOA,HER,KGS,KIT,SAH
JKH,HER,KSO,AOK,EFL,A319
IOA,KSO,KIT,CFU,KLX,A320
HER,KIT,EFL,KSJ,KGS,A321
KSO,EFL,KLX,KVA,AOK,A330
KIT,KLX,KGS,KZI,CFU,737
EFL,KGS,AOK,LRS,KSJ,747
KLX,AOK,CFU,LXS,KVA,757
KGS,CFU,KSJ,LRA,KZI,767
AOK,KSJ,KVA,JMK,LRS,777
CFU,KVA,KZI,MJT,LXS,BAE146
KSJ,KZI,LRS,PVK,LRA,DC8
KVA,LRS,LXS,RHO,JMK,F50
KZI,LXS,LRA,GPA,MJT,MD11
LRS,LRA,JMK,CHQ,PVK,A400M
LXS,JMK,MJT,JSI,RHO,C212
LRA,MJT,PVK,SMI,GPA,V22
JMK,PVK,RHO,JTR,CHQ,BB1
MJT,RHO,GPA,JSH,JSI,BA10
PVK,GPA,CHQ,SKU,SMI,SIS99
RHO,CHQ,JSI,SKG,JTR,SAH
GPA,JSI,SMI,ZTH,JSH,A319
CHQ,SMI,JTR,ATH,SKU,A320
JSI,JTR,JSH,JTY,SKG,A321
SMI,JSH,SKU,JIK,ZTH,A330
JTR,SKU,SKG,JKL,ATH,737
JSH,SKG,ZTH,MLO,JTY,747
SKU,ZTH,ATH,JNX,JIK,757
SKG,ATH,JTY,PAS,JKL,767
ZTH,JTY,JIK,KZS,MLO,777
ATH,JIK,JKL,HEW,JNX,BAE146
JTY,JKL,MLO,JSY,PAS,DC8
JIK,MLO,JNX,UAK,KZS,F50
JKL,JNX,PAS,GOH,HEW,MD11
MLO,PAS,KZS,SFJ,JSY,A400M
JNX,KZS,HEW,THU,UAK,C212
PAS,HEW,JSY,JAV,GOH,V22
KZS,JSY,UAK,JCH,SFJ,BB1
HEW,UAK,GOH,JEG,THU,BA10
JSY,GOH,SFJ,KUS,JAV,SIS99
UAK,SFJ,THU,QFI,JCH,SAH
GOH,THU,JAV,QCU,JEG,A319
SFJ,JAV,JCH,JGR,KUS,A320
THU,JCH,JEG,JQA,QFI,A321
JAV,JEG,KUS,JUV,QCU,A330
JCH,KUS,QFI,JHS,JGR,737
JEG,QFI,QCU,NAQ,JQA,747
KUS,QCU,JGR,JNS,JUV,757
QFI,JGR,JQA,JNN,JHS,767
QCU,JQA,JUV,JSU,NAQ,777
JGR,JUV,JHS,JJU,JNS,BAE146
JQA,JHS,NAQ,JGO,JNN,DC8
JUV,NAQ,JNS,JFR,JSU,F50
JHS,JNS,JNN,CNP,JJU,MD11
NAQ,JNN,JSU,LLU,JGO,A400M
JNS,JSU,JJU,AGM,JFR,C212
JNN,JJU,JGO,OBY,CNP,V22
JSU,JGO,JFR,UMD,LLU,BB1
JJU,JFR,CNP,GND,AGM,BA10
JGO,CNP,LLU,CRU,OBY,SIS99
JFR,LLU,AGM,SFG,UMD,SAH
CNP,AGM,OBY,PTP,GND,A319
LLU,OBY,UMD,GBJ,CRU,A320
AGM,UMD,GND,SFC,SFG,A321
OBY,GND,CRU,BBR,PTP,A330
UMD,CRU,SFG,DSD,GBJ,737
GND,SFG,PTP,LSS,SFC,747
CRU,PTP,GBJ,UAM,BBR,757
SFG,GBJ,SFC,GUM,DSD,767
PTP,SFC,BBR,CBV,LSS,777
GBJ,BBR,DSD,GUA,UAM,BAE146
SFC,DSD,LSS,FRS,GUM,DC8
BBR,LSS,UAM,AAZ,CBV,F50
DSD,UAM,GUM,PBR,GUA,MD11
LSS,GUM,CBV,AQB,FRS,A400M
UAM,CBV,GUA,ACI,AAZ,C212
GUM,GUA,FRS,GCI,PBR,V22
CBV,FRS,AAZ,FIG,AQB,BB1
GUA,AAZ,PBR,FAA,ACI,BA10
FRS,PBR,AQB,LEK,GCI,SIS99
AAZ,AQB,ACI,CKY,FIG,SAH
PBR,ACI,GCI,KSI,FAA,A319
AQB,GCI,FIG,KNN,LEK,A320
ACI,FIG,FAA,OXB,CKY,A321
GCI,FAA,LEK,LTM,KSI,A330
FIG,LEK,CKY,GEO,KNN,737
FAA,CKY,KSI,OGL,OXB,747
LEK,KSI,KNN,KAI,LTM,757
CKY,KNN,OXB,KIA,GEO,767
KSI,OXB,LTM,ORJ,OGL,777
KNN,LTM,GEO,NAI,KAI,BAE146
OXB,GEO,OGL,IMB,KIA,DC8
LTM,OGL,KAI,KAR,ORJ,F50
GEO,KAI,KIA,USI,NAI,MD11
OGL,KIA,ORJ,MHA,IMB,A400M
KAI,ORJ,NAI,CAP,KAR,C212
KIA,NAI,IMB,PAP,USI,V22
ORJ,IMB,KAR,PAX,MHA,BB1
NAI,KAR,USI,JEE,CAP,BA10
IMB,USI,MHA,LCE,PAP,SIS99
KAR,MHA,CAP,SAP,PAX,SAH
USI,CAP,PAP,GJA,JEE,A319
MHA,PAP,PAX,RTB,LCE,A320
CAP,PAX,JEE,TEA,SAP,A321
PAP,JEE,LCE,TGU,GJA,A330
PAX,LCE,SAP,UII,RTB,737
JEE,SAP,GJA,PEU,TEA,747
LCE,GJA,RTB,AHS,TGU,757
SAP,RTB,TEA,BHG,UII,767
GJA,TEA,TGU,HKG,PEU,777
RTB,TGU,UII,BUD,AHS,BAE146
TEA,UII,PEU,DEB,BHG,DC8
TGU,PEU,AHS,SOB,HKG,F50
UII,AHS,BHG,QGY,BUD,MD11
PEU,BHG,HKG,PEV,DEB,A400M
AHS,HKG,BUD,QPJ,SOB,C212
BHG,BUD,DEB,AEY,QGY,V22
HKG,DEB,SOB,EGS,PEV,BB1
BUD,SOB,QGY,HFN,QPJ,BA10
DEB,QGY,PEV,HZK,AEY,SIS99
SOB,PEV,QPJ,IFJ,EGS,SAH
QGY,QPJ,AEY,KEF,HFN,A319
PEV,AEY,EGS,PFJ,HZK,A320
QPJ,EGS,HFN,RKV,IFJ,A321
AEY,HFN,HZK,SIJ,KEF,A330
EGS,HZK,IFJ,VEY,PFJ,737
HFN,IFJ,KEF,MVA,RKV,747
HZK,KEF,PFJ,VPN,SIJ,757
IFJ,PFJ,RKV,THO,VEY,767
KEF,RKV,SIJ,GRY,MVA,777
PFJ,SIJ,VEY,BIU,VPN,BAE146
RKV,VEY,MVA,GJR,THO,DC8
SIJ,MVA,VPN,SAK,GRY,F50
VEY,VPN,THO,NOR,BIU,MD11
MVA,THO,GRY,AMD,GJR,A400M
VPN,GRY,BIU,AKD,SAK,C212
THO,BIU,GJR,IXU,NOR,V22
GRY,GJR,SAK,BOM,AMD,BB1
BIU,SAK,NOR,PAB,AKD,BA10
GJR,NOR,AMD,BHJ,IXU,SIS99
SAK,AMD,AKD,IXG,BOM,SAH
NOR,AKD,IXU,BDQ,PAB,A319
AMD,IXU,BOM,BHO,BHJ,A320
AKD,BOM,PAB,BHU,IXG,A321
IXU,PAB,BHJ,NMB,BDQ,A330
BOM,BHJ,IXG,GOI,BHO,737
PAB,IXG,BDQ,IDR,BHU,747
BHJ,BDQ,BHO,JLR,NMB,757
IXG,BHO,BHU,JGA,GOI,767
BDQ,BHU,NMB,IXY,IDR,777
BHO,NMB,GOI,HJR,JLR,BAE146
BHU,GOI,IDR,KLH,JGA,DC8
NMB,IDR,JLR,IXK,IXY,F50
GOI,JLR,JGA,NAG,HJR,MD11
IDR,JGA,IXY,ISK,KLH,A400M
JLR,IXY,HJR,PNQ,IXK,C212
JGA,HJR,KLH,PBD,NAG,V22
IXY,KLH,IXK,RAJ,ISK,A319
HJR,IXK,NAG,RPR,PNQ,A320
KLH,NAG,ISK,SSE,PBD,A321
IXK,ISK,PNQ,STV,RAJ,A330
NAG,PNQ,PBD,UDR,RPR,737
ISK,PBD,RAJ,IXA,SSE,747
PNQ,RAJ,RPR,AJL,STV,757
PBD,RPR,SSE,IXB,UDR,767
RAJ,SSE,STV,BBI,IXA,777
RPR,STV,UDR,CCU,AJL,BAE146
SSE,UDR,IXA,COH,IXB,DC8
STV,IXA,AJL,DBD,BBI,F50
UDR,AJL,IXB,GAY,CCU,MD11
IXA,IXB,BBI,IMF,COH,A400M
AJL,BBI,CCU,IXW,DBD,C212
IXB,CCU,COH,JRH,GAY,V22
BBI,COH,DBD,IXH,IMF,BB1
CCU,DBD,GAY,IXS,IXW,BA10
COH,GAY,IMF,IXI,JRH,SIS99
DBD,IMF,IXW,MOH,IXH,SAH
GAY,IXW,JRH,PAT,IXS,A319
IMF,JRH,IXH,IXR,IXI,A320
IXW,IXH,IXS,RRK,MOH,A321
JRH,IXS,IXI,VTZ,PAT,A330
IXH,IXI,MOH,AGR,IXR,737
IXS,MOH,PAT,IXD,RRK,747
IXI,PAT,IXR,ATQ,VTZ,757
MOH,IXR,RRK,VNS,AGR,767
PAT,RRK,VTZ,KUU,IXD,777
IXR,VTZ,AGR,IXC,ATQ,BAE146
RRK,AGR,IXD,DED,VNS,DC8
VTZ,IXD,ATQ,DEL,KUU,F50
AGR,ATQ,VNS,GWL,IXC,MD11
IXD,VNS,KUU,JDH,DED,A400M
ATQ,KUU,IXC,JAI,DEL,C212
VNS,IXC,DED,JSA,GWL,V22
KUU,DED,DEL,IXJ,JDH,BB1
IXC,DEL,GWL,KNU,JAI,BA10
DED,GWL,JDH,KTU,JSA,SIS99
DEL,JDH,JAI,LUH,IXJ,SAH
GWL,JAI,JSA,IXL,KNU,A319
JDH,JSA,IXJ,LKO,KTU,A320
JAI,IXJ,KNU,IXP,LUH,A321
JSA,KNU,KTU,PGH,IXL,A330
IXJ,KTU,LUH,SXR,LKO,737
KNU,LUH,IXL,TNI,IXP,747
KTU,IXL,LKO,AGX,PGH,757
LUH,LKO,IXP,BLR,SXR,767
IXL,IXP,PGH,BEP,TNI,777
LKO,PGH,SXR,VGA,AGX,BAE146
IXP,SXR,TNI,CJB,BLR,DC8
PGH,TNI,AGX,COK,BEP,F50
SXR,AGX,BLR,CCJ,VGA,MD11
TNI,BLR,BEP,CDP,CJB,A400M
AGX,BEP,VGA,HYD,COK,C212
BLR,VGA,CJB,IXM,CCJ,V22
BEP,CJB,COK,IXE,CDP,BB1
VGA,COK,CCJ,MAA,HYD,BA10
CJB,CCJ,CDP,IXZ,IXM,SIS99
COK,CDP,HYD,PNY,IXE,SAH
CCJ,HYD,IXM,RJA,MAA,A319
CDP,IXM,IXE,TIR,IXZ,A320
HYD,IXE,MAA,TRZ,PNY,A321
IXM,MAA,IXZ,TRV,RJA,A330
IXE,IXZ,PNY,DIU,TIR,737
MAA,PNY,RJA,HBX,TRZ,747
IXZ,RJA,TIR,SHL,TRV,757
PNY,TIR,TRZ,GAU,DIU,767
RJA,TRZ,TRV,DMU,HBX,777
TIR,TRV,DIU,TEZ,SHL,BAE146
TRZ,DIU,HBX,DIB,GAU,DC8
TRV,HBX,SHL,SLV,DMU,F50
DIU,SHL,GAU,NDC,TEZ,MD11
HBX,GAU,DMU,DHM,DIB,A400M
SHL,DMU,TEZ,GOP,SLV,C212
GAU,TEZ,DIB,LTU,NDC,V22
DMU,DIB,SLV,MYQ,DHM,BB1
TEZ,SLV,NDC,YLK,GOP,BA10
DIB,NDC,DHM,NAH,LTU,SIS99
SLV,DHM,GOP,UPG,MYQ,SAH
NDC,GOP,LTU,BIK,YLK,A319
DHM,LTU,MYQ,NBX,NAH,A320
GOP,MYQ,YLK,TIM,UPG,A321
LTU,YLK,NAH,DJJ,BIK,A330
MYQ,NAH,UPG,WMX,NBX,737
YLK,UPG,BIK,MKQ,TIM,747
NAH,BIK,NBX,GTO,DJJ,757
UPG,NBX,TIM,PLW,WMX,767
BIK,TIM,DJJ,MDC,MKQ,777
NBX,DJJ,WMX,PSJ,GTO,BAE146
TIM,WMX,MKQ,OTI,PLW,DC8
DJJ,MKQ,GTO,TTE,MDC,F50
WMX,GTO,PLW,LUW,PSJ,MD11
MKQ,PLW,MDC,AMQ,OTI,A400M
GTO,MDC,PSJ,FKQ,TTE,C212
PLW,PSJ,OTI,KNG,LUW,V22
MDC,OTI,TTE,BXB,AMQ,BB1
PSJ,TTE,LUW,MKW,FKQ,BA10
OTI,LUW,AMQ,SOQ,KNG,SIS99
TTE,AMQ,FKQ,PKU,BXB,SAH
LUW,FKQ,KNG,DUM,MKW,A319
AMQ,KNG,BXB,CGK,SOQ,A320
FKQ,BXB,MKW,GNS,PKU,A321
KNG,MKW,SOQ,PDG,DUM,A330
BXB,SOQ,PKU,MES,CGK,737
MKW,PKU,DUM,KTG,GNS,747
SOQ,DUM,CGK,PNK,PDG,757
PKU,CGK,GNS,DJB,MES,767
DUM,GNS,PDG,BKS,KTG,777
CGK,PDG,MES,PLM,PNK,BAE146
GNS,MES,KTG,RGT,DJB,DC8
PDG,KTG,PNK,BTJ,BKS,F50
MES,PNK,DJB,KDI,PLM,MD11
KTG,DJB,BKS,SBG,RGT,A400M
PNK,BKS,PLM,MLG,BTJ,C212
DJB,PLM,RGT,BDO,KDI,V22
BKS,RGT,BTJ,CBN,SBG,BB1
PLM,BTJ,KDI,JOG,MLG,BA10
RGT,KDI,SBG,CXP,BDO,SIS99
BTJ,SBG,MLG,PCB,CBN,SAH
KDI,MLG,BDO,SRG,JOG,A319
SBG,BDO,CBN,BTH,CXP,A320
MLG,CBN,JOG,TJQ,PCB,A321
BDO,JOG,CXP,PGK,SRG,A330
CBN,CXP,PCB,TNJ,BTH,737
JOG,PCB,SRG,SIQ,TJQ,747
CXP,SRG,BTH,BDJ,PGK,757
PCB,BTH,TJQ,PKN,TNJ,767
SRG,TJQ,PGK,PKY,SIQ,777
BTH,PGK,TNJ,MOF,BDJ,BAE146
TJQ,TNJ,SIQ,ENE,PKN,DC8
PGK,SIQ,BDJ,RTG,PKY,F50
TNJ,BDJ,PKN,KOE,MOF,MD11
SIQ,PKN,PKY,LBJ,ENE,A400M
BDJ,PKY,MOF,BPN,RTG,C212
PKN,MOF,ENE,TRK,KOE,V22
PKY,ENE,RTG,SRI,LBJ,BB1
MOF,RTG,KOE,AMI,BPN,BA10
ENE,KOE,LBJ,BMU,TRK,SIS99
RTG,LBJ,BPN,WGP,SRI,SAH
KOE,BPN,TRK,SUB,AMI,A319
LBJ,TRK,SRI,SOC,BMU,A320
BPN,SRI,AMI,DPS,WGP,A321
TRK,AMI,BMU,SWQ,SUB,A330
SRI,BMU,WGP,TMC,SOC,737
AMI,WGP,SUB,BUI,DPS,747
BMU,SUB,SOC,SEH,SWQ,757
WGP,SOC,DPS,TJS,TMC,767
SUB,DPS,SWQ,DTD,BUI,777
SOC,SWQ,TMC,BEJ,SEH,BAE146
DPS,TMC,BUI,TJG,TJS,DC8
SWQ,BUI,SEH,SMQ,DTD,F50
TMC,SEH,TJS,LUV,BEJ,MD11
BUI,TJS,DTD,ARD,TJG,A400M
SEH,DTD,BEJ,TKG,SMQ,C212
TJS,BEJ,TJG,HLP,LUV,V22
DTD,TJG,SMQ,NTX,ARD,BB1
BEJ,SMQ,LUV,PSU,TKG,BA10
TJG,LUV,ARD,SQG,HLP,SIS99
SMQ,ARD,TKG,PDO,NTX,SAH
LUV,TKG,HLP,LSW,PSU,A319
ARD,HLP,NTX,KBU,SQG,A320
TKG,NTX,PSU,LBW,PDO,A321
HLP,PSU,SQG,NNX,LSW,A330
NTX,SQG,PDO,LPU,KBU,737
PSU,PDO,LSW,MWK,LBW,747
SQG,LSW,KBU,TTR,NNX,757
PDO,KBU,LBW,NDA,LPU,767
LSW,LBW,NNX,LOP,MWK,777
KBU,NNX,LPU,PUM,TTR,BAE146
LBW,LPU,MWK,MJU,NDA,DC8
NNX,MWK,TTR,WAR,LOP,F50
LPU,TTR,NDA,ABD,PUM,MD11
MWK,NDA,LOP,QMJ,MJU,A400M
TTR,LOP,PUM,MRX,WAR,C212
NDA,PUM,MJU,AWZ,ABD,V22
LOP,MJU,WAR,BUZ,QMJ,BB1
PUM,WAR,ABD,KIH,MRX,BA10
MJU,ABD,QMJ,BDH,AWZ,SIS99
WAR,QMJ,MRX,KSH,BUZ,SAH
ABD,MRX,AWZ,SDG,KIH,A319
QMJ,AWZ,BUZ,RAS,BDH,A320
MRX,BUZ,KIH,THR,KSH,A321
AWZ,KIH,BDH,BND,SDG,A330
BUZ,BDH,KSH,KER,RAS,737
KIH,KSH,SDG,XBJ,THR,747
BDH,SDG,RAS,RZR,BND,757
KSH,RAS,THR,SYZ,KER,767
SDG,THR,BND,TBZ,XBJ,777
RAS,BND,KER,AZD,RZR,BAE146
THR,KER,XBJ,ZBR,SYZ,DC8
BND,XBJ,RZR,ZAH,TBZ,F50
KER,RZR,SYZ,IFN,AZD,MD11
XBJ,SYZ,TBZ,IKA,ZBR,A400M
RZR,TBZ,AZD,MHD,ZAH,C212
SYZ,AZD,ZBR,OMH,IFN,V22
TBZ,ZBR,ZAH,ADU,IKA,BB1
AZD,ZAH,IFN,LRR,MHD,BA10
ZBR,IFN,IKA,SRY,OMH,SIS99
ZAH,IKA,MHD,NSH,ADU,SAH
IFN,MHD,OMH,AFZ,LRR,A319
IKA,OMH,ADU,BJB,SRY,A320
MHD,ADU,LRR,RJN,NSH,A321
OMH,LRR,SRY,BXR,AFZ,A330
ADU,SRY,NSH,KHD,BJB,737
LRR,NSH,AFZ,GSM,RJN,747
SRY,AFZ,BJB,HDM,BXR,757
NSH,BJB,RJN,CQD,KHD,767
AFZ,RJN,BXR,PFQ,GSM,777
BJB,BXR,KHD,IIL,HDM,BAE146
RJN,KHD,GSM,GBT,CQD,DC8
BXR,GSM,HDM,ACP,PFQ,F50
KHD,HDM,CQD,PGU,IIL,MD11
GSM,CQD,PFQ,YES,GBT,A400M
HDM,PFQ,IIL,BSR,ACP,C212
CQD,IIL,GBT,KIK,PGU,V22
PFQ,GBT,ACP,EBL,YES,BB1
IIL,ACP,PGU,BGW,BSR,BA10
GBT,PGU,YES,ISU,KIK,SIS99
ACP,YES,BSR,NJF,EBL,SAH
PGU,BSR,KIK,OSB,BGW,A319
YES,KIK,EBL,ORK,ISU,A320
BSR,EBL,BGW,GWY,NJF,A321
KIK,BGW,ISU,DUB,OSB,A330
EBL,ISU,NJF,NOC,ORK,737
BGW,NJF,OSB,KIR,GWY,747
ISU,OSB,ORK,SNN,DUB,757
NJF,ORK,GWY,SXL,NOC,767
OSB,GWY,DUB,WAT,KIR,777
ORK,DUB,NOC,CFN,SNN,BAE146
GWY,NOC,KIR,IOR,SXL,DC8
DUB,KIR,SNN,NNR,WAT,F50
NOC,SNN,SXL,INQ,CFN,MD11
KIR,SXL,WAT,IIA,IOR,A400M
SNN,WAT,CFN,BYT,NNR,C212
SXL,CFN,IOR,CHE,INQ,V22
WAT,IOR,NNR,IOM,IIA,BB1
CFN,NNR,INQ,TLV,BYT,BA10
IOR,INQ,IIA,BEV,CHE,SIS99
NNR,IIA,BYT,ETH,IOM,SAH
INQ,BYT,CHE,HFA,TLV,A319
IIA,CHE,IOM,RPN,BEV,A320
BYT,IOM,TLV,VDA,ETH,A321
CHE,TLV,BEV,SDV,HFA,A330
IOM,BEV,ETH,CRV,RPN,737
TLV,ETH,HFA,BRI,VDA,747
BEV,HFA,RPN,FOG,SDV,757
ETH,RPN,VDA,TAR,CRV,767
HFA,VDA,SDV,LCC,BRI,777
RPN,SDV,CRV,PSR,FOG,BAE146
VDA,CRV,BRI,BDS,TAR,DC8
SDV,BRI,FOG,SUF,LCC,F50
CRV,FOG,TAR,CTA,PSR,MD11
BRI,TAR,LCC,LMP,BDS,A400M
FOG,LCC,PSR,PNL,SUF,C212
TAR,PSR,BDS,PMO,CTA,V22
LCC,BDS,SUF,REG,LMP,BB1
PSR,SUF,CTA,TPS,PNL,BA10
BDS,CTA,LMP,NSY,PMO,SIS99
SUF,LMP,PNL,AHO,REG,SAH
CTA,PNL,PMO,DCI,TPS,A319
LMP,PMO,REG,CAG,NSY,A320
PNL,REG,TPS,OLB,AHO,A321
PMO,TPS,NSY,TTB,DCI,A330
REG,NSY,AHO,MXP,CAG,737
TPS,AHO,DCI,BGY,OLB,747
NSY,DCI,CAG,TRN,TTB,757
AHO,CAG,OLB,ALL,MXP,767
DCI,OLB,TTB,GOA,BGY,777
CAG,TTB,MXP,LIN,TRN,BAE146
OLB,MXP,BGY,PMF,ALL,DC8
TTB,BGY,TRN,QPZ,GOA,F50
MXP,TRN,ALL,CUF,LIN,MD11
BGY,ALL,GOA,AVB,PMF,A400M
